Original_Color_Name,User_Color_Name,OD,ppm,Unnamed:_4,Vol_taken(ml),Nix_Device,Note,Date_Saved,Illuminant,Observer,Measurement_Mode,L,a,b,L.1,c,h,X,Y,Z,sRGB_R,sRGB_G,sRGB_B
nan,,0.795,1.0253315,nan,1.0,nan,nan,nan,nan,2.0,nan,20.2,-3.59,-5.73,20.2,6.76,238.0,0.0273,0.0303,0.0326,39.0,50.0,57.0
nan,,0.738,0.9429266,nan,1.0,nan,nan,nan,nan,2.0,nan,21.7,-3.0,-4.7,21.7,5.57,237.0,0.0313,0.0343,0.0349,44.0,54.0,59.0
nan,,0.781,1.0050917,nan,1.0,nan,nan,nan,nan,2.0,nan,21.1,-3.36,-5.4,21.1,6.36,238.0,0.0297,0.0328,0.0345,42.0,52.0,59.0
nan,,0.863,1.1236391,nan,1.0,nan,nan,nan,nan,2.0,nan,20.2,-3.14,-5.17,20.2,6.05,239.0,0.0276,0.0304,0.0319,40.0,50.0,56.0
nan,,0.908,1.1886956,nan,1.0,nan,nan,nan,nan,2.0,nan,18.7,-3.84,-6.76,18.7,7.78,240.0,0.0238,0.0267,0.0303,35.0,47.0,55.0
nan,,0.914,1.1973698,nan,1.0,nan,nan,nan,nan,2.0,nan,18.8,-3.48,-6.25,18.8,7.16,241.0,0.0242,0.027,0.0299,36.0,47.0,55.0
nan,,0.877,1.1438789,nan,1.0,nan,nan,nan,nan,2.0,nan,19.5,-3.37,-5.92,19.5,6.81,240.0,0.0258,0.0286,0.0311,38.0,49.0,56.0
nan,,0.873,1.1380961,nan,1.0,nan,nan,nan,nan,2.0,nan,19.9,-3.37,-5.84,19.9,6.75,240.0,0.0267,0.0295,0.032,39.0,50.0,56.0
nan,,0.846,1.0990622,nan,1.0,nan,nan,nan,nan,2.0,nan,20.2,-2.94,-5.66,20.2,6.38,243.0,0.0276,0.0303,0.0325,40.0,50.0,57.0
nan,,0.825,1.0687025,nan,1.0,nan,nan,nan,nan,2.0,nan,19.7,-3.41,-6.49,19.7,7.33,242.0,0.0264,0.0293,0.0326,38.0,50.0,57.0
nan,,0.816,1.0556912,nan,1.0,nan,nan,nan,nan,2.0,nan,20.2,-3.34,-6.27,20.2,7.1,242.0,0.0275,0.0304,0.0334,39.0,50.0,58.0
nan,,0.69,0.873533,nan,1.0,nan,nan,nan,nan,2.0,nan,21.9,-3.0,-4.94,21.9,5.78,239.0,0.0318,0.0348,0.0358,44.0,54.0,60.0
nan,,0.755,0.9675035,nan,1.0,nan,nan,nan,nan,2.0,nan,20.5,-3.42,-6.15,20.5,7.04,241.0,0.0281,0.0312,0.034,40.0,51.0,58.0
nan,,0.675,0.8518475,nan,1.0,nan,nan,nan,nan,2.0,nan,21.8,-3.2,-5.28,21.8,6.17,239.0,0.0315,0.0347,0.0361,44.0,54.0,60.0
nan,,0.758,0.9718406,nan,1.0,nan,nan,nan,nan,2.0,nan,20.5,-3.4,-6.06,20.5,6.95,241.0,0.0281,0.0312,0.0339,40.0,51.0,58.0
nan,,0.775,0.9964175,nan,1.0,nan,nan,nan,nan,2.0,nan,20.4,-3.27,-5.92,20.4,6.76,241.0,0.0279,0.0309,0.0334,40.0,51.0,58.0
nan,,0.846,1.0990622,nan,1.0,nan,nan,nan,nan,2.0,nan,19.1,-3.39,-6.41,19.1,7.25,242.0,0.0249,0.0277,0.0309,37.0,48.0,56.0
nan,,0.777,0.9993089,nan,1.0,nan,nan,nan,nan,2.0,nan,19.9,-3.54,-6.23,19.9,7.16,240.0,0.0267,0.0297,0.0327,38.0,50.0,57.0
nan,,0.815,1.0542455,nan,1.0,nan,nan,nan,nan,2.0,nan,19.1,-3.59,-6.55,19.1,7.48,241.0,0.0249,0.0277,0.0312,36.0,48.0,56.0
nan,,0.793,1.0224401,nan,1.0,nan,nan,nan,nan,2.0,nan,20.2,-3.51,-6.05,20.2,6.99,240.0,0.0274,0.0304,0.0331,39.0,51.0,57.0
nan,,0.719,0.9154583,nan,1.0,nan,nan,nan,nan,2.0,nan,21.5,-3.14,-4.81,21.5,5.74,237.0,0.0306,0.0337,0.0345,43.0,53.0,58.0
nan,,0.745,0.9530465,nan,1.0,nan,nan,nan,nan,2.0,nan,21.2,-3.26,-5.32,21.2,6.24,238.0,0.0298,0.0329,0.0345,42.0,52.0,59.0
nan,,0.695,0.8807615,nan,1.0,nan,nan,nan,nan,2.0,nan,21.8,-3.2,-4.89,21.8,5.84,237.0,0.0315,0.0347,0.0355,44.0,54.0,59.0
nan,,0.778,1.0007546,nan,1.0,nan,nan,nan,nan,2.0,nan,21.1,-3.22,-5.35,21.1,6.24,239.0,0.0298,0.0328,0.0344,42.0,52.0,59.0
nan,,0.69,0.873533,nan,1.0,nan,nan,nan,nan,2.0,nan,22.0,-3.27,-4.98,22.0,5.96,237.0,0.0318,0.035,0.036,44.0,54.0,60.0
nan,,0.72,0.916904,nan,1.0,nan,nan,nan,nan,2.0,nan,21.3,-3.44,-5.34,21.3,6.35,237.0,0.03,0.0332,0.0348,42.0,53.0,59.0
nan,,0.775,0.9964175,nan,1.0,nan,nan,nan,nan,2.0,nan,20.4,-3.53,-5.87,20.4,6.85,239.0,0.0277,0.0308,0.0333,40.0,51.0,58.0
nan,,0.834,1.1077892,nan,1.0,nan,nan,nan,nan,2.0,nan,19.5980016,-3.37542413,-6.14261209,19.5980016,7.00893511,241.210784,0.026067402,0.028900336,0.031749903,38.0,49.0,56.0
nan,,0.755,0.990569,nan,1.0,nan,nan,nan,nan,2.0,nan,20.5408451,-3.27362576,-5.78377455,20.5408451,6.64595167,240.490069,0.028299114,0.031258044,0.033570678,40.0,51.0,58.0
nan,,0.82,1.087016,nan,1.0,nan,nan,nan,nan,2.0,nan,19.8277834,-3.26524493,-6.05127214,19.8277834,6.87602494,241.648859,0.026645178,0.029463603,0.032181886,39.0,50.0,57.0
nan,,0.775,1.020245,nan,1.0,nan,nan,nan,nan,2.0,nan,20.876491,-2.89603185,-5.01105296,20.876491,5.78771563,239.975146,0.029315267,0.032127342,0.033287401,42.0,52.0,57.0
nan,,0.835,1.109273,nan,1.0,nan,nan,nan,nan,2.0,nan,19.4493558,-3.34706801,-6.25367319,19.4493558,7.09304537,241.843583,0.025749587,0.02853981,0.031545472,38.0,49.0,56.0
nan,,0.825,1.094435,nan,1.0,nan,nan,nan,nan,2.0,nan,19.8143893,-3.34633091,-6.07332378,19.8143893,6.93420452,241.145746,0.026571838,0.029430571,0.032180403,39.0,50.0,57.0
nan,,0.704,0.9148952,nan,1.0,nan,nan,nan,nan,2.0,nan,21.5360241,-2.92331653,-4.69873397,21.5360241,5.53388475,238.112198,0.030930783,0.033882141,0.034502738,44.0,53.0,58.0
nan,,0.985,1.331843,nan,1.0,nan,nan,nan,nan,2.0,nan,19.4713447,-3.04644882,-6.4239256,19.4713447,7.10968849,244.628066,0.025954502,0.028592952,0.031838776,38.0,49.0,56.0
nan,,0.913,1.2250094,nan,1.0,nan,nan,nan,nan,2.0,nan,19.1106212,-3.2520027,-6.16006387,19.1106212,6.9657669,242.169663,0.025050471,0.02772947,0.030603168,37.0,48.0,55.0
nan,,0.992,1.3422296,nan,1.0,nan,nan,nan,nan,2.0,nan,17.7968384,-3.48052204,-7.23503568,17.7968384,8.02868451,244.309424,0.022178069,0.024731716,0.028993907,33.0,45.0,54.0
nan,,1.006,1.2956096,nan,1.0,nan,nan,nan,nan,2.0,nan,18.1231238,-3.18934916,-7.37520904,18.1231238,8.03527576,246.614324,0.022981896,0.025454958,0.029937082,34.0,46.0,55.0
nan,,1.032,1.3320512,nan,1.0,nan,nan,nan,nan,2.0,nan,17.7757362,-3.25498212,-7.62271843,17.7757362,8.28859125,246.877001,0.022241101,0.024685419,0.029462887,33.0,45.0,54.0
nan,,1.063,1.3755008,nan,1.0,nan,nan,nan,nan,2.0,nan,16.984377,-3.29985459,-8.01245619,16.984377,8.66536176,247.616148,0.020660017,0.022990631,0.028174007,31.0,44.0,53.0
nan,,1.111,1.4427776,nan,1.0,nan,nan,nan,nan,2.0,nan,16.9566132,-3.12088128,-7.95485059,16.9566132,8.54514762,248.578716,0.020686495,0.022932624,0.028036829,31.0,43.0,53.0
nan,,1.07,1.385312,nan,1.0,nan,nan,nan,nan,2.0,nan,16.6671154,-3.33660989,-8.14731969,16.6671154,8.80407767,247.729199,0.020039606,0.022333583,0.027640516,30.0,43.0,53.0
nan,,0.996,1.2815936,nan,1.0,nan,nan,nan,nan,2.0,nan,17.8675075,-3.1576085,-7.28946043,17.8675075,7.94397412,246.578969,0.022472988,0.024887183,0.029228595,34.0,45.0,54.0
nan,,1.032,1.3320512,nan,1.0,nan,nan,nan,nan,2.0,nan,17.9339126,-3.163336,-7.53557318,17.9339126,8.17261022,247.227967,0.022605658,0.025033861,0.029712654,34.0,46.0,55.0
nan,,1.019,1.3138304,nan,1.0,nan,nan,nan,nan,2.0,nan,17.4738632,-3.31262268,-7.83767559,17.4738632,8.50897337,247.08847,0.021610159,0.024029434,0.029054746,32.0,45.0,54.0
nan,,0.979,1.2577664,nan,1.0,nan,nan,nan,nan,2.0,nan,17.8712427,-3.40213335,-7.96740125,17.8712427,8.66337083,246.877195,0.022365334,0.024895418,0.030151804,33.0,46.0,55.0
nan,,1.035,1.336256,nan,1.0,nan,nan,nan,nan,2.0,nan,17.8617455,-3.15564856,-7.44210766,17.8617455,8.08350693,247.021784,0.022462191,0.024874483,0.029419533,34.0,45.0,54.0
nan,,0.974,1.2507584,nan,1.0,nan,nan,nan,nan,2.0,nan,18.0206584,-3.35055174,-7.5726904,18.0206584,8.28081136,246.132912,0.022694245,0.025226336,0.029965329,34.0,46.0,55.0
nan,,0.886,1.1274176,nan,1.0,nan,nan,nan,nan,2.0,nan,19.2861297,-3.1110824,-6.85962302,19.2861297,7.53214855,245.604022,0.025508662,0.028147389,0.032003519,37.0,48.0,57.0
nan,,0.959,1.2297344,nan,1.0,nan,nan,nan,nan,2.0,nan,18.6211195,-3.02364361,-6.97144812,18.6211195,7.59891503,246.552747,0.024107693,0.026585777,0.030558337,36.0,47.0,55.0
nan,,1.054,1.3628864,nan,1.0,nan,nan,nan,nan,2.0,nan,17.3283796,-3.03323713,-7.54824658,17.3283796,8.13489729,248.10744,0.021450652,0.023717485,0.028342257,33.0,44.0,53.0
nan,,1.003,1.2914048,nan,1.0,nan,nan,nan,nan,2.0,nan,17.8061287,-3.16101793,-7.60172684,17.8061287,8.23275685,247.421046,0.02234673,0.024752117,0.029505063,33.0,45.0,54.0
nan,,1.101,1.4287616,nan,1.0,nan,nan,nan,nan,2.0,nan,16.3721812,-3.27815871,-8.31727202,16.3721812,8.93998537,248.488681,0.019513878,0.021734113,0.027207347,30.0,42.0,52.0
nan,,1.053,1.3614848,nan,1.0,nan,nan,nan,nan,2.0,nan,16.8824562,-3.3758341,-8.10227883,16.8824562,8.77742435,247.380831,0.020430893,0.022778168,0.028062249,31.0,43.0,53.0
nan,,1.106,1.4357696,nan,1.0,nan,nan,nan,nan,2.0,nan,16.0919509,-3.47088119,-8.62237558,16.0919509,9.29474996,248.07307,0.018918283,0.02117456,0.026981363,28.0,42.0,52.0
nan,,1.036,1.3376576,nan,1.0,nan,nan,nan,nan,2.0,nan,17.0437394,-3.43814616,-8.11350313,17.0437394,8.81191137,247.034903,0.020712539,0.023114984,0.028439803,31.0,44.0,53.0
nan,,1.001,1.2886016,nan,1.0,nan,nan,nan,nan,2.0,nan,17.6536935,-3.16222693,-7.65786275,17.6536935,8.28507942,247.562381,0.022038595,0.024418796,0.029228272,33.0,45.0,54.0
nan,,1.073,1.3895168,nan,1.0,nan,nan,nan,nan,2.0,nan,17.1413196,-3.45998299,-7.59962526,17.1413196,8.35019679,245.521015,0.020891324,0.023320369,0.027989116,31.0,44.0,53.0
nan,,1.032,1.3320512,nan,1.0,nan,nan,nan,nan,2.0,nan,17.4305264,-3.38033083,-7.44324852,17.4305264,8.17487523,245.574957,0.021493328,0.023936226,0.028435372,32.0,45.0,53.0
nan,,0.858,1.0881728,nan,1.0,nan,nan,nan,nan,2.0,nan,19.2326568,-3.42751371,-6.44601909,19.2326568,7.30061726,241.999275,0.025228767,0.028019618,0.03129153,37.0,48.0,56.0
nan,,0.838,1.0601408,nan,1.0,nan,nan,nan,nan,2.0,nan,19.3198125,-3.30369848,-6.43561252,19.3198125,7.23405365,242.826467,0.025484306,0.028228071,0.031487339,37.0,49.0,56.0
nan,,0.794,0.9984704,nan,1.0,nan,nan,nan,nan,2.0,nan,20.577189,-2.95835006,-5.38216431,20.577189,6.14162256,241.20425,0.028559689,0.031351405,0.033076847,41.0,51.0,57.0
nan,,0.927,1.1848832,nan,1.0,nan,nan,nan,nan,2.0,nan,18.71839,-3.19621577,-6.47008736,18.71839,7.21649678,243.710681,0.024229932,0.026810491,0.03010179,36.0,47.0,55.0
nan,,0.882,1.1218112,nan,1.0,nan,nan,nan,nan,2.0,nan,19.6930688,-2.96764789,-5.64701155,19.6930688,6.37931606,242.276934,0.026495772,0.029132496,0.031284274,39.0,49.0,56.0
nan,,0.965,1.238144,nan,1.0,nan,nan,nan,nan,2.0,nan,18.8820748,-2.98369127,-6.07071509,18.8820748,6.7643178,243.826379,0.024688464,0.027191487,0.029942566,37.0,47.0,55.0
nan,,0.93,1.189088,nan,1.0,nan,nan,nan,nan,2.0,nan,19.0805021,-2.97804842,-6.14090212,19.0805021,6.82491401,244.128799,0.025123685,0.02765817,0.030505412,38.0,48.0,55.0
nan,,0.925,1.18208,nan,1.0,nan,nan,nan,nan,2.0,nan,19.1575544,-3.06617379,-6.22393922,19.1575544,6.93821599,243.773207,0.025247955,0.027840819,0.030802918,38.0,48.0,55.0
nan,,0.91,1.161056,nan,1.0,nan,nan,nan,nan,2.0,nan,18.2061558,-3.57886215,-7.10961973,18.2061558,7.95958209,243.280091,0.022966751,0.025641229,0.029771312,34.0,46.0,55.0
nan,,0.922,1.1778752,nan,1.0,nan,nan,nan,nan,2.0,nan,18.4584759,-3.52883393,-6.9187099,18.4584759,7.76667339,242.9765,0.023515914,0.026212849,0.030102463,35.0,47.0,55.0
nan,,0.863,1.0951808,nan,1.0,nan,nan,nan,nan,2.0,nan,19.4851895,-3.23301172,-6.30478864,19.4851895,7.08538811,242.851853,0.025888625,0.028626445,0.031704321,38.0,49.0,56.0
nan,,0.944,1.2087104,nan,1.0,nan,nan,nan,nan,2.0,nan,18.8870093,-3.25439755,-6.6834148,18.8870093,7.43364896,244.036866,0.024563314,0.027203028,0.030793267,36.0,48.0,55.0
nan,,0.823,1.0391168,nan,1.0,nan,nan,nan,nan,2.0,nan,19.9770045,-3.21214006,-6.05857204,19.9770045,6.85741488,242.068313,0.027015078,0.029833282,0.03255998,39.0,50.0,57.0
nan,,0.807,1.0166912,nan,1.0,nan,nan,nan,nan,2.0,nan,21.0908964,-2.94359775,-5.16420254,21.0908964,5.94422035,240.316841,0.02981206,0.032690986,0.034054384,43.0,52.0,58.0
nan,,0.847,1.0727552,nan,1.0,nan,nan,nan,nan,2.0,nan,19.9522895,-3.18613942,-5.99025946,19.9522895,6.78488709,241.992082,0.026972123,0.029771841,0.032401105,39.0,50.0,57.0
nan,,0.881,1.1204096,nan,1.0,nan,nan,nan,nan,2.0,nan,19.677052,-3.12434362,-6.07361739,19.677052,6.83010624,242.778152,0.026377029,0.029093295,0.031844938,39.0,49.0,56.0
nan,,0.974,1.2507584,nan,1.0,nan,nan,nan,nan,2.0,nan,19.5058603,-2.8989474,-6.11544285,19.5058603,6.76775718,244.637308,0.026108757,0.028676501,0.031488184,39.0,49.0,56.0
nan,,0.97,1.245152,nan,1.0,nan,nan,nan,nan,2.0,nan,18.4578409,-3.22208424,-6.73181056,18.4578409,7.46318298,244.422563,0.023664138,0.0262114,0.029847236,35.0,47.0,55.0
nan,0.0,0.093,0.0159488,nan,,nan,nan,nan,nan,2.0,nan,31.3731817,-1.35714759,1.35994328,31.3731817,1.92127439,134.941047,0.064374152,0.06811201,0.05344566,72.0,74.0,72.0
nan,0.2,0.233,0.2121728,nan,,nan,nan,nan,nan,2.0,nan,28.6896254,-1.91662001,-0.375763618,28.6896254,1.95310793,191.09245,0.053504939,0.057180267,0.047879448,64.0,69.0,68.0
nan,0.4,0.368,0.4013888,nan,,nan,nan,nan,nan,2.0,nan,26.9270914,-2.3660283,-1.86454407,26.9270914,3.01241008,218.23981,0.047014178,0.050678111,0.045061019,59.0,65.0,66.0
nan,0.6,0.507,0.5962112,nan,,nan,nan,nan,nan,2.0,nan,24.3596594,-2.81404211,-3.39446345,24.3596594,4.40921933,230.340949,0.038672023,0.042118075,0.040094754,51.0,59.0,63.0
nan,0.8,0.62,0.754592,nan,,nan,nan,nan,nan,2.0,nan,23.079328,-2.68929118,-3.85760569,23.079328,4.70248963,235.118105,0.035129712,0.038235546,0.037287961,48.0,56.0,61.0
nan,1.0,0.785,0.985856,nan,,nan,nan,nan,nan,2.0,nan,20.5294108,-3.07000916,-5.28724748,20.5294108,6.11391382,239.858659,0.028384152,0.031228709,0.03282048,41.0,51.0,57.0
nan,1.2,0.941,1.2045056,nan,,nan,nan,nan,nan,2.0,nan,18.8687954,-3.16632322,-6.34510968,18.8687954,7.09126361,243.479983,0.024568106,0.027160444,0.030285063,37.0,48.0,55.0
nan,1.4,1.105,1.434368,nan,,nan,nan,nan,nan,2.0,nan,17.2492205,-3.3622323,-7.29313752,17.2492205,8.03084435,245.249677,0.021145416,0.02354889,0.027833181,32.0,44.0,53.0
nan,1.6,1.22,1.595552,nan,,nan,nan,nan,nan,2.0,nan,15.522436,-3.45317676,-8.12639307,15.522436,8.82964858,246.977735,0.017911044,0.020067134,0.025153711,28.0,41.0,50.0
nan,,0.948,1.2143168,nan,1.0,nan,nan,nan,nan,2.0,nan,18.2470292,-3.45593453,-6.70427127,18.2470292,7.54259483,242.729687,0.023110301,0.025733256,0.02932102,35.0,46.0,54.0
nan,,0.933,1.1932928,nan,1.0,nan,nan,nan,nan,2.0,nan,18.3197163,-3.51891863,-6.7564508,18.3197163,7.617901,242.488439,0.023230897,0.025897456,0.029559128,35.0,47.0,54.0
nan,,0.879,1.1176064,nan,1.0,nan,nan,nan,nan,2.0,nan,19.4631221,-3.3481081,-5.92673518,19.4631221,6.80705647,240.537196,0.025779731,0.028573072,0.031121489,38.0,49.0,56.0
nan,,0.84,1.062944,nan,1.0,nan,nan,nan,nan,2.0,nan,19.5882577,-3.50644492,-5.95151904,19.5882577,6.9076577,239.494766,0.02597734,0.02887661,0.031457527,38.0,49.0,56.0
nan,,0.857,1.0867712,nan,1.0,nan,nan,nan,nan,2.0,nan,19.5926224,-3.37118192,-6.13758211,19.5926224,7.00248397,241.221384,0.026057531,0.028887236,0.031729728,38.0,49.0,56.0
nan,,0.806,1.0152896,nan,1.0,nan,nan,nan,nan,2.0,nan,19.8961586,-3.51349639,-6.01771861,19.8961586,6.96832793,239.721116,0.026669758,0.029632614,0.032302084,38.0,50.0,57.0
nan,,0.768,0.9620288,nan,1.0,nan,nan,nan,nan,2.0,nan,20.4984718,-3.4333272,-5.59828254,20.4984718,6.56722948,238.47995,0.028111085,0.031149428,0.033193543,40.0,51.0,57.0
nan,,0.66,0.810656,nan,1.0,nan,nan,nan,nan,2.0,nan,22.3434017,-3.26955661,-4.72358578,22.3434017,5.74475961,235.309916,0.03279753,0.036115859,0.03665891,45.0,55.0,60.0
nan,,0.79,0.992864,nan,1.0,nan,nan,nan,nan,2.0,nan,20.1983922,-3.5277746,-5.94152548,20.1983922,6.90991452,239.300321,0.027357333,0.030387423,0.032941138,39.0,51.0,57.0
nan,,0.843,1.0671488,nan,1.0,nan,nan,nan,nan,2.0,nan,19.4133691,-3.55490894,-6.05641471,19.4133691,7.02264457,239.588519,0.025562437,0.028452981,0.031182638,37.0,49.0,56.0
nan,,0.144,0.0934072,nan,6.0,nan,nan,nan,nan,2.0,nan,30.4714132,-1.48405049,-0.651864456,30.4714132,1.62090504,203.71333,0.060627687,0.064295958,0.054363229,69.0,72.0,73.0
nan,,0.13,0.073369,nan,6.0,nan,nan,nan,nan,2.0,nan,30.8606695,-1.37506651,-0.290297203,30.8606695,1.40537553,191.920953,0.06227699,0.065925207,0.054990657,70.0,73.0,73.0
nan,,0.133,0.0776629,nan,6.0,nan,nan,nan,nan,2.0,nan,30.5751193,-1.3957798,-0.198557717,30.5751193,1.40983205,188.096332,0.061118678,0.06472737,0.053810872,70.0,73.0,72.0
nan,,0.149,0.1005637,nan,6.0,nan,nan,nan,nan,2.0,nan,30.2596213,-1.45593299,-0.552539407,30.2596213,1.55725421,200.782195,0.059821893,0.063420878,0.053430791,69.0,72.0,72.0
nan,,0.125,0.0662125,nan,6.0,nan,nan,nan,nan,2.0,nan,30.8625309,-1.3550838,-0.164281467,30.8625309,1.36500568,186.912431,0.062303075,0.065933063,0.054741177,70.0,73.0,73.0
nan,,,,nan,,nan,nan,nan,nan,,nan,,,,,,,,,,,,
nan,,,,nan,,nan,nan,nan,nan,,nan,,,,,,,,,,,,
nan,0.0,0.082,0.0,nan,,nan,nan,nan,nan,2.0,nan,31.8291525,-1.12013661,0.690590798,31.8291525,1.31591097,148.345183,0.066493918,0.070097752,0.056404233,73.0,75.0,74.0
nan,0.5,0.404,0.5,nan,,nan,nan,nan,nan,2.0,nan,25.8706487,-2.38377125,-3.05119282,25.8706487,3.87196888,232.000954,0.043572037,0.047027847,0.043939479,56.0,62.0,66.0
nan,1.0,0.748,1.0,nan,,nan,nan,nan,nan,2.0,nan,21.1366275,-2.63984987,-5.49381272,21.1366275,6.09514442,244.335098,0.030098418,0.032812054,0.034661733,43.0,52.0,59.0
nan,1.5,1.018,1.5,nan,,nan,nan,nan,nan,2.0,nan,18.4393999,-2.46138328,-6.37954693,18.4393999,6.83791098,248.902181,0.02399853,0.026169339,0.029330318,37.0,46.0,54.0
nan,2.0,1.258,2.0,nan,,nan,nan,nan,nan,2.0,nan,15.0280377,-3.0577425,-8.62857136,15.0280377,9.15434502,250.48699,0.017215965,0.019137666,0.024733048,27.0,39.0,50.0
nan,2.5,1.404,2.5,nan,,nan,nan,nan,nan,2.0,nan,12.8704933,-3.36748256,-10.3754479,12.8704933,10.9082472,252.018507,0.013690585,0.015416601,0.022450612,20.0,35.0,48.0
nan,3.0,,3.0,nan,,nan,nan,nan,nan,2.0,nan,11.4324426,-3.34037472,-11.192624,11.4324426,11.680451,253.382567,0.011701977,0.013225724,0.020640395,16.0,32.0,46.0
nan,3.5,,3.5,nan,,nan,nan,nan,nan,2.0,nan,10.5186086,-3.20889766,-11.7858824,10.5186086,12.2149109,254.769472,0.010576816,0.011947533,0.019617818,13.0,30.0,44.0
nan,4.0,,4.0,nan,,nan,nan,nan,nan,2.0,nan,8.50476415,-3.04692997,-13.1613354,8.50476415,13.5094239,256.965303,0.008323812,0.009427089,0.01754934,7.0,26.0,42.0
nan,0.0,0.09,0.0,nan,,nan,nan,nan,nan,2.0,nan,31.5433489,-1.19433196,0.88764488,31.5433489,1.48806662,143.379732,0.065231294,0.068848636,0.054988808,73.0,75.0,73.0
nan,0.5,0.384,0.5,nan,,nan,nan,nan,nan,2.0,nan,26.8398246,-2.22205178,-2.37608552,26.8398246,3.25319789,226.918643,0.046835136,0.050369668,0.045707393,58.0,65.0,67.0
nan,1.0,0.748,1.0,nan,,nan,nan,nan,nan,2.0,nan,21.2016798,-2.83618653,-5.47818409,21.2016798,6.1688293,242.62832,0.030146657,0.032984787,0.034806315,43.0,52.0,59.0
nan,1.5,0.956,1.5,nan,,nan,nan,nan,nan,2.0,nan,18.7841659,-2.6096055,-5.98393426,18.7841659,6.52820879,246.437889,0.024664381,0.026963162,0.029597154,38.0,47.0,54.0
nan,2.0,1.207,2.0,nan,,nan,nan,nan,nan,2.0,nan,15.287589,-3.07709946,-8.19063168,15.287589,8.74957076,249.409541,0.017654127,0.019621957,0.024744471,28.0,40.0,50.0
nan,2.5,1.323,2.5,nan,,nan,nan,nan,nan,2.0,nan,13.4163836,-3.47737618,-9.70780084,13.4163836,10.3118157,250.292257,0.014465685,0.016307744,0.022758291,22.0,36.0,48.0
nan,3.0,,3.0,nan,,nan,nan,nan,nan,2.0,nan,12.7367079,-3.37521597,-9.86749661,12.7367079,10.4287857,251.116546,0.013493298,0.015203272,0.021633704,20.0,35.0,47.0
nan,3.5,,3.5,nan,,nan,nan,nan,nan,2.0,nan,10.6686943,-3.38384042,-11.6073668,10.6686943,12.0905476,253.747263,0.010712193,0.012151539,0.019700064,14.0,31.0,44.0
nan,4.0,,4.0,nan,,nan,nan,nan,nan,2.0,nan,9.13975792,-3.11049743,-12.5247523,9.13975792,12.9052166,256.052875,0.008993712,0.010179098,0.017988336,10.0,28.0,42.0
nan,0.0,0.09,0.0,nan,,nan,nan,nan,nan,2.0,nan,31.4941464,-1.22775963,1.04629492,31.4941464,1.6131109,139.562414,0.064995759,0.068635103,0.054494925,73.0,75.0,72.0
nan,0.5,0.426,0.5,nan,,nan,nan,nan,nan,2.0,nan,25.1983563,-2.81255715,-3.36277188,25.1983563,4.38391519,230.091543,0.041175717,0.04479873,0.042471304,53.0,61.0,65.0
nan,1.0,0.751,1.0,nan,,nan,nan,nan,nan,2.0,nan,21.4013154,-2.79763021,-5.00268001,21.4013154,5.73180094,240.784932,0.030665815,0.033518661,0.034609748,44.0,53.0,59.0
nan,1.5,1.144,1.5,nan,,nan,nan,nan,nan,2.0,nan,17.1966942,-3.30173398,-7.7642799,17.1966942,8.43714938,246.962539,0.021070305,0.02343746,0.028327859,32.0,44.0,53.0
nan,2.0,1.251,2.0,nan,,nan,nan,nan,nan,2.0,nan,16.0322669,-3.183225,-8.03201362,16.0322669,8.63980117,248.380726,0.018931079,0.021056639,0.026113392,29.0,42.0,51.0
nan,2.5,1.331,2.5,nan,,nan,nan,nan,nan,2.0,nan,14.2718056,-3.41119106,-9.51568397,14.2718056,10.1086332,250.278212,0.015827149,0.017772193,0.024238652,24.0,38.0,49.0
nan,3.0,,3.0,nan,,nan,nan,nan,nan,2.0,nan,12.2072798,-3.41643676,-10.5995714,12.2072798,11.1365593,252.134914,0.012727733,0.01437837,0.021436879,18.0,34.0,46.0
nan,3.5,,3.5,nan,,nan,nan,nan,nan,2.0,nan,10.989992,-3.41407319,-11.052997,10.989992,11.56826,252.835016,0.011107158,0.012596048,0.019699645,15.0,31.0,44.0
nan,4.0,,4.0,nan,,nan,nan,nan,nan,2.0,nan,9.34120717,-3.18527978,-12.4690336,9.34120717,12.8694525,255.669961,0.009198673,0.010425765,0.018271477,10.0,28.0,43.0
